ssyk96_4	year	daioe_allapps	daioe_stratgames	daioe_videogames	daioe_imgrec	daioe_imgcompr	daioe_imggen	daioe_readcompr	daioe_lngmod	daioe_translat	daioe_speechrec	daioe_genai	pctl_rank_allapps	pctl_rank_stratgames	pctl_rank_videogames	pctl_rank_imgrec	pctl_rank_imgcompr	pctl_rank_imggen	pctl_rank_readcompr	pctl_rank_lngmod	pctl_rank_translat	pctl_rank_speechrec	pctl_rank_genai	ssyk96_1	ssyk96_2	ssyk96_3
1315 Chefer för mindre företag inom finansiell verksamhet, fastighetsbolag, företagstjänster m.m.	2022	29.704445	.26830259	3.8378041	.44202226	.18030596	.7547515	.26971126	.84224695	.044306997	.47378871	2.7216165	62.93	59.23	6.96	64.059998	70.309998	72.300003	73.440002	74.57	72.870003	70.879997	73.440002	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1315 Chefer för mindre företag inom finansiell verksamhet, fastighetsbolag, företagstjänster m.m.	2023	33.465744	.26830268	3.8407395	.44485345	.24575709	.7580806	.44138128	1.0919837	.044803116	.81297749	3.0323124	64.059998	59.23	6.96	64.059998	70.309998	72.300003	73.440002	74.57	72.870003	70.879997	73.720001	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1316 Chefer för mindre enheter inom offentlig förvaltning m.m.	2010	.28590104	.090171106		.028299049						.0043900516		81.959999	82.529999		78.839996						77.129997		1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1316 Chefer för mindre enheter inom offentlig förvaltning m.m.	2011	.47812346	.1794416		.033694044						.0087801032		81.389999	82.529999		78.839996						77.129997		1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1316 Chefer för mindre enheter inom offentlig förvaltning m.m.	2012	.7213732	.19396624		.086628772				.00059918687		.022761384	.00059918687	81.68	82.529999		78.839996				83.099998		77.129997	83.099998	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1316 Chefer för mindre enheter inom offentlig förvaltning m.m.	2013	3.130445	.20849088	1.1901368	.12284649				.0016746357		.036742665	.0016746357	35.939999	82.529999	14.63	78.839996				83.099998		77.129997	83.099998	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1316 Chefer för mindre enheter inom offentlig förvaltning m.m.	2014	5.1770544	.2230155	1.8984709	.16062459			.0037306999	.014513901		.046875883	.014513901	37.639999	82.529999	14.63	78.839996			85.650002	83.099998		77.129997	83.099998	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1316 Chefer för mindre enheter inom offentlig förvaltning m.m.	2015	9.2263832	.238842	2.6068048	.20315517		.029003123	.0062690377	.026281571	.0036297331	.25004232	.092181332	52.41	82.529999	14.63	78.839996		81.959999	85.650002	83.099998	80.540001	77.129997	82.809998	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1316 Chefer för mindre enheter inom offentlig förvaltning m.m.	2016	14.836203	.29652116	2.8079896	.20763394	.05419172	.37564367	.16416383	.043684866	.010284508	.28318623	.61134762	73.150002	82.529999	14.63	78.839996	82.239998	81.959999	85.650002	83.099998	80.540001	77.129997	82.239998	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1316 Chefer för mindre enheter inom offentlig förvaltning m.m.	2017	15.446314	.29849339	2.8261497	.23121595	.074767821	.37569696	.16865008	.046760898	.01485141	.29486093	.6152854	73.440002	82.529999	14.63	78.839996	82.239998	81.959999	85.650002	83.099998	80.540001	77.129997	82.239998	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1316 Chefer för mindre enheter inom offentlig förvaltning m.m.	2018	18.108759	.29865867	3.2377651	.24491385	.074806258	.44423687	.17727342	.11101431	.02056242	.3243649	.88061625	73.720001	82.529999	14.63	78.839996	82.239998	81.959999	85.650002	83.099998	80.540001	77.129997	82.239998	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1316 Chefer för mindre enheter inom offentlig förvaltning m.m.	2019	23.662241	.29874539	4.0719213	.32180053	.080725357	.49548587	.23874329	.15912011	.039776094	.38661778	1.0791366	74.010002	82.529999	14.63	78.839996	82.239998	81.959999	85.650002	83.099998	80.540001	77.129997	82.529999	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1316 Chefer för mindre enheter inom offentlig förvaltning m.m.	2020	26.539692	.29878727	4.0975122	.39328861	.095896184	.59536618	.24199809	.39131781	.043958731	.43528286	1.7153647	75.989998	82.529999	14.63	78.839996	82.239998	81.959999	85.650002	83.099998	80.540001	77.129997	83.379997	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1316 Chefer för mindre enheter inom offentlig förvaltning m.m.	2021	29.162996	.29888302	4.1014147	.46501091	.16974175	.76609999	.25560799	.46972114	.04581489	.4594765	2.1955731	77.699997	82.529999	14.63	78.839996	82.239998	81.959999	85.650002	83.099998	80.540001	77.129997	83.379997	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1316 Chefer för mindre enheter inom offentlig förvaltning m.m.	2022	31.985737	.29888311	4.1134019	.48048249	.19357075	.8010239	.30311322	.92059308	.046713945	.49408692	2.9319842	79.120003	82.529999	14.63	78.839996	82.239998	81.959999	85.650002	83.099998	80.540001	77.129997	83.660004	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1316 Chefer för mindre enheter inom offentlig förvaltning m.m.	2023	36.046555	.2988832	4.1165481	.48356003	.26383701	.80455714	.49604347	1.1935605	.047237013	.84780741	3.270509	80.260002	82.529999	14.63	78.839996	82.239998	81.959999	85.650002	83.099998	80.540001	77.129997	83.949997	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1317 Chefer för mindre enheter inom utbildning	2010	.2448661	.076872326		.023259155						.0042398036		54.119999	39.630001		41.34						72.589996		1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1317 Chefer för mindre enheter inom utbildning	2011	.4109529	.15297689		.027693335						.0084796073		55.540001	39.630001		41.34						72.589996		1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1317 Chefer för mindre enheter inom utbildning	2012	.62213439	.16535938		.071200699				.00055381045		.021982385	.00055381045	56.389999	39.630001		41.34				75.139999		72.589996	75.139999	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1317 Chefer för mindre enheter inom utbildning	2013	2.7667263	.17774186	1.0680072	.10096826				.0015478155		.035485163	.0015478155	6.96	39.630001	4.1199999	41.34				75.139999		72.589996	75.139999	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1317 Chefer för mindre enheter inom utbildning	2014	4.5883746	.19012433	1.7036535	.13201831			.0033375097	.013414763		.045271575	.013414763	9.2299995	39.630001	4.1199999	41.34			74.290001	75.139999		72.589996	75.139999	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1317 Chefer för mindre enheter inom utbildning	2015	8.2525673	.20361668	2.3392997	.16697443		.025941294	.005608324	.024291268	.003462119	.2414847	.08382351	12.07	39.630001	4.1199999	41.34		65.480003	74.290001	75.139999	73.720001	72.589996	71.449997	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1317 Chefer för mindre enheter inom utbildning	2016	13.267632	.25278911	2.519839	.17065556	.046242766	.33598736	.14686209	.040376611	.0098095881	.27349427	.55117947	35.939999	39.630001	4.1199999	41.34	60.369999	65.480003	74.290001	75.139999	73.720001	72.589996	67.760002	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1317 Chefer för mindre enheter inom utbildning	2017	13.809131	.25447044	2.5361357	.19003776	.063800722	.33603501	.15087552	.043219697	.014165599	.28476942	.55480623	37.639999	39.630001	4.1199999	41.34	60.369999	65.480003	74.290001	75.139999	73.720001	72.589996	67.760002	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1317 Chefer för mindre enheter inom utbildning	2018	16.218634	.25461137	2.9055119	.20129614	.06383352	.39733925	.15859003	.1026072	.019612884	.3132636	.79616106	39.060001	39.630001	4.1199999	41.34	60.369999	65.480003	74.290001	75.139999	73.720001	72.589996	70.309998	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1317 Chefer för mindre enheter inom utbildning	2019	21.213488	.25468531	3.6540689	.26448977	.068884395	.44317797	.21358138	.14706995	.03793931	.37338591	.97674346	42.759998	39.630001	4.1199999	41.34	60.369999	65.480003	74.290001	75.139999	73.720001	72.589996	70.599998	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1317 Chefer för mindre enheter inom utbildning	2020	23.803406	.25472099	3.6770337	.32324624	.081829935	.53251398	.21649314	.36168331	.041928802	.42038545	1.5575933	51.279999	39.630001	4.1199999	41.34	60.369999	65.480003	74.290001	75.139999	73.720001	72.589996	71.449997	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1317 Chefer för mindre enheter inom utbildning	2021	26.135242	.25480264	3.6805353	.3821952	.14484368	.68522364	.22866866	.43414915	.043699246	.44375107	1.9931377	53.84	39.630001	4.1199999	41.34	60.369999	65.480003	74.290001	75.139999	73.720001	72.589996	71.160004	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1317 Chefer för mindre enheter inom utbildning	2022	28.693729	.2548027	3.6912925	.39491138	.16517739	.71646065	.27116716	.85087657	.044556782	.47717696	2.6692638	56.389999	39.630001	4.1199999	41.34	60.369999	65.480003	74.290001	75.139999	73.720001	72.589996	71.730003	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1317 Chefer för mindre enheter inom utbildning	2023	32.414509	.25480279	3.6941159	.39744082	.22513686	.71962088	.44376385	1.1031721	.045055699	.81879151	2.9811869	58.380001	39.630001	4.1199999	41.34	60.369999	65.480003	74.290001	75.139999	73.720001	72.589996	72.300003	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1318 Chefer för mindre enheter inom vård och omsorg	2010	.239703	.074727267		.023194332						.0040900726		50.709999	32.810001		40.77						67.470001		1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1318 Chefer för mindre enheter inom vård och omsorg	2011	.40165204	.14870819		.027616154						.0081801452		51.279999	32.810001		40.77						67.470001		1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1318 Chefer för mindre enheter inom vård och omsorg	2012	.60877377	.16074516		.07100226				.0005283861		.021206062	.0005283861	53.27	32.810001		40.77				70.029999		67.470001	70.029999	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1318 Chefer för mindre enheter inom vård och omsorg	2013	2.6824746	.17278212	1.0267622	.10068686				.0014767584		.034231979	.0014767584	2.4100001	32.810001	2.7	40.77				70.029999		67.470001	70.029999	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1318 Chefer för mindre enheter inom vård och omsorg	2014	4.4440217	.18481907	1.6378605	.13165037			.0031929442	.012798918		.043672778	.012798918	2.98	32.810001	2.7	40.77			71.160004	70.029999		67.470001	70.029999	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1318 Chefer för mindre enheter inom vård och omsorg	2015	7.9880776	.19793493	2.2489591	.16650908		.025022851	.0053653978	.023176104	.0033915383	.2329565	.080417395	6.1100001	32.810001	2.7	40.77		61.790001	71.160004	70.029999	71.730003	67.470001	68.040001	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1318 Chefer för mindre enheter inom vård och omsorg	2016	12.841325	.24573524	2.4225261	.17017995	.046045728	.32409185	.14050072	.038523003	.0096096043	.26383564	.53028738	24.290001	32.810001	2.7	40.77	58.950001	61.790001	71.160004	70.029999	71.730003	67.470001	64.349998	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1318 Chefer för mindre enheter inom vård och omsorg	2017	13.370126	.24736966	2.4381933	.18950813	.063528866	.32413781	.14434031	.041235566	.013876811	.27471259	.53375185	26.85	32.810001	2.7	40.77	58.950001	61.790001	71.160004	70.029999	71.730003	67.470001	64.349998	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1318 Chefer för mindre enheter inom vård och omsorg	2018	15.69556	.24750666	2.7933047	.20073514	.063561529	.38327155	.15172066	.097896703	.019213045	.3022005	.76527965	28.84	32.810001	2.7	40.77	58.950001	61.790001	71.160004	70.029999	71.730003	67.470001	65.199997	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1318 Chefer för mindre enheter inom vård och omsorg	2019	20.529869	.24757852	3.5129533	.26375264	.068590887	.42748737	.20433006	.14031826	.037165854	.36019954	.93850911	31.110001	32.810001	2.7	40.77	58.950001	61.790001	71.160004	70.029999	71.730003	67.470001	65.769997	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1318 Chefer för mindre enheter inom vård och omsorg	2020	23.039478	.24761322	3.5350313	.32234535	.081481263	.51366049	.20711569	.34507915	.041074015	.40553924	1.4950294	39.630001	32.810001	2.7	40.77	58.950001	61.790001	71.160004	70.029999	71.730003	67.470001	68.040001	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1318 Chefer för mindre enheter inom vård och omsorg	2021	25.308121	.24769258	3.5383978	.38113004	.14422651	.66096342	.21876381	.41421825	.042808365	.42807972	1.9132448	45.310001	32.810001	2.7	40.77	58.950001	61.790001	71.160004	70.029999	71.730003	67.470001	68.040001	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1318 Chefer för mindre enheter inom vård och omsorg	2022	27.776262	.24769266	3.5487394	.39381078	.16447358	.69109452	.2594215	.81181455	.043648418	.46032515	2.5598114	49.57	32.810001	2.7	40.77	58.950001	61.790001	71.160004	70.029999	71.730003	67.470001	68.32	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1318 Chefer för mindre enheter inom vård och omsorg	2023	31.367842	.24769273	3.5514538	.39633319	.22417757	.69414288	.42454213	1.0525277	.044137165	.78987533	2.857733	53.84	32.810001	2.7	40.77	58.950001	61.790001	71.160004	70.029999	71.730003	67.470001	68.32	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1319 Chefer för övriga mindre företag och enheter	2010	.27361292	.084803052		.027567685						.0043792534		73.150002	71.449997		74.57						76.849998		1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1319 Chefer för övriga mindre företag och enheter	2011	.45694071	.16875912		.032823253						.0087585067		72.870003	71.449997		74.57						76.849998		1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
1319 Chefer för övriga mindre företag och enheter	2012	.69236255	.18241908		.084389925				.00055978645		.022705398	.00055978645	74.860001	71.449997		74.57				76.279999		76.849998	76.279999	1 Ledningsarbete	13 Ledningsarbete i mindre företag, myndigheter m.m.	131 Chefer för mindre företag och enheter
